CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,Tenure Group,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Monthly Charges Bucket,Total Charges,Churn
5186-EJEGL,male,0,no,no,9,0-12,yes,no,dsl,yes,no,yes,yes,yes,no,month-to-month,yes,mailed check,69.5,60,653.25,no
7527-QNRUS,male,0,yes,yes,17,13-24,yes,yes,no,No,No,No,No,No,No,two year,yes,mailed check,25.15,20,412.6,no
9986-BONCE,female,0,no,no,4,0-12,yes,no,no,No,No,No,No,No,No,month-to-month,no,bank transfer (automatic),20.95,20,85.5,yes
2722-JMONI,female,1,yes,no,1,0-12,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,electronic check,49.55,40,49.55,yes
2203-GHNWN,female,0,yes,no,24,13-24,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,yes,mailed check,79.65,70,1928.7,no
3878-AVSOQ,female,1,no,no,1,0-12,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,71.25,70,71.25,no
3258-SYSWS,male,1,no,no,72,49+,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),113.8,110,7845.8,no
5296-PSYVW,female,0,yes,no,72,49+,yes,yes,no,No,No,No,No,No,No,two year,no,electronic check,24.55,20,1750.7,no
6319-QSUSR,female,0,no,yes,11,0-12,yes,no,no,No,No,No,No,No,No,month-to-month,no,credit card (automatic),19.7,10,216.2,no
4083-EUGRJ,male,0,no,no,9,0-12,yes,no,no,No,No,No,No,No,No,month-to-month,no,mailed check,20.25,20,178.5,yes
7579-OOPEC,female,1,yes,no,2,0-12,yes,no,dsl,no,yes,no,no,no,no,month-to-month,no,credit card (automatic),50.15,50,115.1,yes
0512-FLFDW,female,1,yes,no,60,49+,yes,yes,fiber optic,no,no,yes,no,yes,yes,one year,yes,credit card (automatic),100.5,100,6029,no
1771-OADNZ,male,1,yes,no,29,25-48,yes,yes,fiber optic,no,yes,yes,no,no,yes,month-to-month,yes,electronic check,95.9,90,2745.2,yes
0487-CRLZF,female,0,no,no,49,49+,yes,no,dsl,no,no,yes,yes,yes,yes,two year,yes,bank transfer (automatic),74.45,70,3721.9,no
2107-FBPTK,female,1,no,no,30,25-48,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,104.1,100,3121.1,no
9451-WLYRI,female,0,yes,no,53,49+,yes,no,no,No,No,No,No,No,No,one year,no,credit card (automatic),19.05,10,990.45,no
8219-VYBVI,male,0,no,yes,39,25-48,yes,yes,no,No,No,No,No,No,No,two year,no,mailed check,25,20,1004.35,no
1991-VOPLL,female,0,no,no,9,0-12,yes,no,no,No,No,No,No,No,No,month-to-month,no,mailed check,19.05,10,157.65,no
9738-QLWTP,male,0,no,no,39,25-48,yes,no,fiber optic,no,no,yes,yes,no,no,one year,no,electronic check,81.9,80,3219.75,no
1016-DJTSV,male,1,no,no,8,0-12,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.7,60,572.85,no
9419-IPPBE,female,0,yes,yes,51,49+,yes,yes,fiber optic,no,no,yes,no,no,yes,one year,yes,electronic check,90.15,90,4554.85,no
0174-QRVVY,male,0,yes,yes,71,49+,yes,yes,no,No,No,No,No,No,No,two year,no,credit card (automatic),25.35,20,1847.55,no
5699-BNCAS,male,1,no,no,71,49+,yes,yes,no,No,No,No,No,No,No,two year,yes,mailed check,24.65,20,1766.75,no
2900-PHPLN,female,1,yes,no,70,49+,yes,no,no,No,No,No,No,No,No,two year,yes,credit card (automatic),19.55,10,1462.05,no
0612-RTZZA,female,1,no,no,1,0-12,no,No,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,25.25,20,25.25,yes
8106-GWQOK,male,0,yes,no,38,25-48,no,No,dsl,yes,yes,no,yes,yes,yes,two year,yes,bank transfer (automatic),60,60,2193.2,no
8751-EDEKA,female,0,yes,no,28,25-48,yes,no,fiber optic,no,yes,yes,no,no,yes,month-to-month,no,credit card (automatic),89.9,80,2433.5,no
6878-GGDWG,female,0,yes,no,32,25-48,yes,no,no,No,No,No,No,No,No,month-to-month,no,bank transfer (automatic),19.4,10,641.15,no
4039-PIMHX,male,1,yes,no,49,49+,yes,no,dsl,no,yes,no,no,no,no,two year,no,mailed check,49.8,40,2398.4,no
8450-LUGUK,female,0,yes,yes,37,25-48,yes,yes,no,No,No,No,No,No,No,two year,yes,bank transfer (automatic),24.1,20,861.85,no
3604-WLABM,female,0,no,no,10,0-12,yes,no,dsl,no,no,yes,yes,no,no,month-to-month,no,electronic check,54.25,50,583,no
0795-GMVQO,male,0,yes,no,67,49+,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,one year,no,credit card (automatic),109.9,100,7332.4,no
2259-OUUSZ,male,0,no,no,7,0-12,no,No,dsl,no,no,yes,yes,no,no,one year,yes,credit card (automatic),35.5,30,249.55,no
1142-IHLOO,female,0,no,no,51,49+,yes,no,fiber optic,no,no,no,no,yes,yes,one year,no,credit card (automatic),87.55,80,4475.9,no
6410-LEFEN,female,0,no,no,9,0-12,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,45.15,40,416.45,yes
4633-MKHYU,female,0,no,no,9,0-12,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,mailed check,88.4,80,788.6,no
6257-RJOHI,male,0,no,no,4,0-12,yes,no,dsl,no,no,no,yes,no,no,month-to-month,yes,mailed check,50.8,50,202.3,no
1545-JFUML,male,0,yes,no,71,49+,yes,yes,fiber optic,yes,yes,yes,no,yes,no,two year,yes,electronic check,99,90,6994.6,no
3194-ORPIK,female,0,yes,yes,50,49+,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,bank transfer (automatic),84.4,80,4116.15,yes
7826-VVKWT,female,1,yes,yes,24,13-24,yes,no,fiber optic,no,no,yes,no,yes,yes,two year,yes,electronic check,96.55,90,2263.45,no
1353-GHZOS,male,0,yes,no,22,13-24,yes,no,dsl,yes,no,no,no,yes,no,one year,yes,bank transfer (automatic),59.75,50,1374.35,no
2587-EKXTS,male,0,no,no,44,25-48,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,month-to-month,yes,electronic check,111.5,110,4915.15,no
5442-BXVND,female,0,yes,yes,33,25-48,yes,yes,no,No,No,No,No,No,No,month-to-month,no,bank transfer (automatic),24.25,20,838.5,no
8816-VXNZD,female,0,no,no,1,0-12,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,75.1,70,75.1,yes
9378-FXTIZ,female,0,yes,no,54,49+,yes,yes,dsl,no,no,no,no,yes,yes,one year,yes,credit card (automatic),70.15,70,3715.65,yes
1723-HKXJQ,male,0,no,no,42,25-48,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,101.75,100,4273.45,yes
7825-GKXMW,female,0,no,no,1,0-12,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,45.8,40,45.8,yes
9753-OYLBX,female,0,no,no,1,0-12,yes,no,no,No,No,No,No,No,No,month-to-month,no,mailed check,20.5,20,20.5,no
2364-UFROM,male,0,no,no,30,25-48,yes,no,dsl,yes,yes,no,yes,yes,no,one year,no,electronic check,70.4,70,2044.75,no
6656-JWRQX,female,0,no,no,1,0-12,no,No,dsl,no,no,no,yes,no,no,month-to-month,no,mailed check,30.55,30,30.55,no
6473-ULUHT,male,0,yes,yes,16,13-24,yes,yes,dsl,yes,yes,no,yes,yes,yes,month-to-month,no,electronic check,84.9,80,1398.25,no
1240-KNSEZ,male,0,no,no,1,0-12,yes,no,no,No,No,No,No,No,No,month-to-month,yes,mailed check,20.1,20,20.1,yes
0836-SEYLU,male,0,yes,no,9,0-12,no,No,dsl,no,no,no,yes,yes,no,month-to-month,no,mailed check,40.65,40,328.95,yes
4433-JCGCG,male,1,yes,no,46,25-48,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,101,100,4680.05,yes
3716-BDVDB,male,0,no,no,1,0-12,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.1,60,69.1,yes
7688-AWMDX,male,0,yes,no,71,49+,yes,no,dsl,yes,no,no,yes,no,no,two year,no,bank transfer (automatic),54.5,50,3778.2,no
2842-BCQGE,male,0,no,no,43,25-48,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),75.35,70,3161.4,no
7244-QWYHG,male,0,yes,no,50,49+,no,No,dsl,yes,no,no,yes,yes,no,one year,yes,bank transfer (automatic),44.45,40,2188.45,no
5899-MQZZL,female,0,no,no,13,13-24,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,75,70,999.45,yes
6849-OYAMU,male,0,yes,yes,19,13-24,yes,no,fiber optic,no,yes,no,yes,yes,yes,one year,no,bank transfer (automatic),100,100,1888.65,yes
5312-UXESG,female,0,no,no,41,25-48,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,no,bank transfer (automatic),98.05,90,3990.6,no
9488-HGMJH,female,1,no,no,1,0-12,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,71.15,70,71.15,yes
6038-GCYEC,female,0,no,no,24,13-24,no,No,dsl,no,yes,yes,no,yes,yes,month-to-month,yes,credit card (automatic),54.15,50,1240.25,yes
2150-WLKUW,female,0,yes,no,40,25-48,yes,yes,dsl,no,yes,no,no,yes,no,one year,no,bank transfer (automatic),63.9,60,2635,no
7159-FVYPK,female,0,yes,yes,3,0-12,yes,yes,dsl,no,yes,yes,no,yes,no,month-to-month,yes,bank transfer (automatic),69.15,60,235,no
7032-LMBHI,female,0,no,no,37,25-48,yes,yes,dsl,yes,no,no,no,yes,no,one year,no,bank transfer (automatic),64.65,60,2347.85,no
1150-WFARN,female,0,yes,yes,67,49+,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,two year,yes,credit card (automatic),108.75,100,7156.2,yes
6088-BXMRG,female,0,yes,yes,32,25-48,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,98.85,90,3089.6,no
3144-AUDBS,female,0,yes,no,6,0-12,yes,no,dsl,no,no,no,yes,no,no,month-to-month,yes,electronic check,49.15,40,270.8,yes
4821-SJHJV,female,0,yes,yes,32,25-48,yes,yes,fiber optic,yes,no,no,no,yes,no,month-to-month,no,electronic check,89.6,80,2901.8,no
7346-MEDWM,female,0,no,no,59,49+,yes,yes,fiber optic,no,yes,yes,no,no,no,month-to-month,yes,electronic check,83.25,80,4949.1,no
1137-DGOWI,female,0,yes,no,30,25-48,yes,no,dsl,no,yes,yes,yes,no,yes,one year,no,bank transfer (automatic),70.25,70,2198.9,no
5616-PRTNT,male,0,no,yes,20,13-24,yes,no,no,No,No,No,No,No,No,month-to-month,yes,electronic check,19.4,10,374.5,yes
3812-LRZIR,female,0,yes,yes,27,25-48,yes,yes,no,No,No,No,No,No,No,two year,no,electronic check,24.5,20,761.95,no
4818-QIUFN,female,1,no,no,20,13-24,yes,yes,fiber optic,yes,no,no,no,no,no,month-to-month,yes,electronic check,79.15,70,1520.9,yes
9483-GCPWE,male,0,no,yes,9,0-12,yes,no,no,No,No,No,No,No,No,one year,no,mailed check,20.1,20,190.25,no
4227-OJHAL,female,0,yes,yes,68,49+,yes,yes,dsl,yes,yes,yes,no,yes,no,one year,yes,credit card (automatic),73,70,5163,no
9220-CXRSC,female,0,yes,yes,69,49+,yes,yes,dsl,yes,no,no,yes,no,no,two year,no,credit card (automatic),61.4,60,4059.85,no
4993-JCRGJ,male,0,no,no,26,25-48,yes,yes,fiber optic,no,no,yes,yes,no,no,month-to-month,yes,mailed check,84.3,80,2281.6,no
9537-JALFH,male,0,yes,yes,69,49+,yes,no,no,No,No,No,No,No,No,two year,no,bank transfer (automatic),19.9,10,1356.7,no
6698-OXETB,male,0,no,no,11,0-12,yes,no,no,No,No,No,No,No,No,two year,no,mailed check,20.4,20,231.45,no
2103-ZRXFN,male,0,no,no,1,0-12,yes,yes,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,50.75,50,50.75,no
3724-BSCVH,male,0,yes,yes,10,0-12,yes,no,no,No,No,No,No,No,No,one year,no,mailed check,20.45,20,242.4,no
4877-TSOFF,female,0,yes,yes,55,49+,yes,yes,dsl,yes,yes,no,yes,no,yes,one year,yes,bank transfer (automatic),75.75,70,4264.25,no
9209-NWPGU,male,0,no,no,44,25-48,yes,no,dsl,yes,no,no,yes,yes,no,one year,no,electronic check,65.4,60,2774.55,no
6961-VCPMC,male,1,yes,no,46,25-48,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,80.4,80,3605.2,yes
7306-YDSOI,male,0,yes,yes,69,49+,yes,no,dsl,yes,yes,yes,no,no,no,two year,yes,bank transfer (automatic),59.75,50,4069.9,no
5288-AHOUP,male,1,no,no,11,0-12,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,78.5,70,874.2,no
6688-UZPWD,female,0,yes,no,11,0-12,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,102,100,1145.35,yes
0655-YDGFJ,male,0,no,no,29,25-48,yes,no,dsl,no,no,yes,no,no,no,month-to-month,no,bank transfer (automatic),48.95,40,1323.7,no
8468-EHYJA,female,0,yes,no,57,49+,yes,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,electronic check,99.65,90,5497.05,no
6823-SIDFQ,male,0,no,no,28,25-48,yes,no,no,No,No,No,No,No,No,one year,no,credit card (automatic),18.25,10,534.7,no
1097-FSPVW,female,0,no,no,42,25-48,yes,no,dsl,yes,no,yes,no,no,no,month-to-month,no,credit card (automatic),54.55,50,2455.05,no
2839-RFSQE,female,0,no,no,2,0-12,yes,no,no,No,No,No,No,No,No,month-to-month,no,mailed check,20.65,20,38.7,yes
8328-SKJNO,male,0,no,yes,23,13-24,no,No,dsl,yes,yes,no,yes,no,no,one year,no,bank transfer (automatic),40.65,40,947.4,no
7010-ZMVBF,female,0,yes,yes,18,13-24,yes,no,no,No,No,No,No,No,No,month-to-month,no,mailed check,20.45,20,357,no
5201-CBWYG,male,0,yes,yes,62,49+,yes,yes,no,No,No,No,No,No,No,one year,no,bank transfer (automatic),24.8,20,1476.25,no
0968-GSIKN,female,0,no,no,1,0-12,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,mailed check,70.8,70,70.8,yes
1965-DDBWU,male,0,no,no,16,13-24,yes,yes,fiber optic,no,no,no,yes,no,yes,month-to-month,yes,credit card (automatic),89.05,80,1448.6,yes
9057-SIHCH,female,0,no,no,3,0-12,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,96.6,90,291.9,yes
6352-GIGGQ,male,0,no,no,67,49+,yes,yes,dsl,yes,yes,yes,yes,yes,yes,one year,yes,bank transfer (automatic),88.8,80,5903.15,no
3635-QQRQD,male,0,no,no,62,49+,yes,no,no,No,No,No,No,No,No,two year,yes,credit card (automatic),20.05,20,1201.65,no
6771-XWBDM,female,0,yes,no,57,49+,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,credit card (automatic),104.5,100,5921.35,yes
2897-DOVND,male,0,no,no,2,0-12,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.8,60,146.65,no
3082-YVEKW,female,0,yes,yes,23,13-24,yes,yes,dsl,yes,no,yes,yes,yes,no,two year,yes,bank transfer (automatic),77.15,70,1759.4,no
0191-EQUUH,female,0,no,yes,25,25-48,no,No,dsl,yes,no,no,yes,no,no,two year,no,bank transfer (automatic),35.05,30,844.45,no
7134-HBPBS,female,1,no,no,72,49+,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),108.1,100,7774.05,no
3489-HHPFY,female,0,yes,no,2,0-12,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,84.05,80,134.05,no
2926-JEJJC,female,0,no,no,8,0-12,yes,no,no,No,No,No,No,No,No,one year,yes,bank transfer (automatic),20.2,20,140.95,no
8601-QACRS,female,0,no,no,5,0-12,yes,yes,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,50.6,50,249.95,yes
4950-BDEUX,male,0,no,no,35,25-48,no,No,dsl,no,no,yes,no,yes,yes,month-to-month,no,electronic check,49.2,40,1701.65,no
5789-LDFXO,male,0,no,no,24,13-24,yes,yes,no,No,No,No,No,No,No,one year,no,electronic check,24.6,20,592.65,no
0508-OOLTO,female,0,yes,yes,2,0-12,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,71.65,70,135.75,no
2984-TBYKU,male,0,yes,yes,72,49+,yes,yes,fiber optic,yes,yes,yes,yes,no,yes,two year,yes,credit card (automatic),104.9,100,7732.65,no
9822-WMWVG,female,0,no,no,41,25-48,yes,yes,fiber optic,yes,yes,yes,yes,yes,no,month-to-month,yes,electronic check,106.5,100,4282.4,no
2391-SOORI,male,0,no,yes,4,0-12,yes,no,dsl,yes,no,no,no,no,no,month-to-month,no,electronic check,49.35,40,219.65,yes
9040-KZVWO,male,0,no,no,26,25-48,yes,no,fiber optic,no,yes,no,no,no,no,one year,no,bank transfer (automatic),75.5,70,2018.1,no
2645-QTLMB,male,0,no,no,7,0-12,yes,no,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,94.25,90,669,yes
4806-HIPDW,female,0,yes,no,1,0-12,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,68.95,60,68.95,yes
1548-ARAGG,female,0,yes,yes,4,0-12,yes,yes,dsl,no,yes,no,yes,no,no,month-to-month,yes,mailed check,58.5,50,224.85,no
6339-RZCBJ,male,0,no,no,48,25-48,yes,no,dsl,no,yes,yes,yes,yes,yes,two year,no,credit card (automatic),78.9,70,3771.5,no
4424-TKOPW,male,1,no,no,2,0-12,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,93.85,90,196.75,yes
4415-WNGVR,female,1,yes,no,12,0-12,yes,no,dsl,yes,no,yes,yes,yes,yes,one year,yes,electronic check,79.2,70,943.85,no
2522-AHJXR,male,0,yes,no,60,49+,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,month-to-month,yes,bank transfer (automatic),109.45,100,6572.85,no
0412-UCCNP,male,0,no,no,55,49+,yes,no,dsl,yes,no,yes,yes,no,no,two year,yes,electronic check,59.2,50,3175.85,no
1816-FLZDK,male,0,no,no,1,0-12,no,No,dsl,no,no,no,yes,no,no,month-to-month,no,mailed check,29.15,20,29.15,no
7096-UCLNH,male,0,no,no,1,0-12,yes,no,no,No,No,No,No,No,No,month-to-month,no,mailed check,20.05,20,20.05,no
8443-ZRDBZ,male,0,no,no,4,0-12,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,76.05,70,318.9,yes
9136-ALYBR,male,0,no,no,1,0-12,no,No,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,24.45,20,24.45,yes
4615-PIVVU,female,0,no,no,42,25-48,yes,no,dsl,no,no,yes,yes,no,yes,two year,no,credit card (automatic),66.5,60,2762.75,no
8885-QSQBX,female,0,no,no,1,0-12,yes,no,dsl,yes,no,no,no,no,no,month-to-month,no,bank transfer (automatic),49.55,40,49.55,no
7479-NITWS,male,0,no,no,7,0-12,yes,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,credit card (automatic),89.35,80,631.85,yes
8617-ENBDS,male,0,no,no,3,0-12,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,yes,credit card (automatic),73.6,70,232.5,no
9385-NXKDA,female,0,yes,no,72,49+,yes,yes,dsl,yes,yes,yes,no,yes,yes,two year,yes,credit card (automatic),82.65,80,5919.35,no
0430-IHCDJ,male,0,no,no,15,13-24,yes,yes,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,49,40,749.25,no
2959-MJHIC,male,0,yes,no,4,0-12,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,80.35,80,307.4,yes
6674-KVJHG,female,0,no,no,11,0-12,yes,yes,no,No,No,No,No,No,No,one year,no,electronic check,25.2,20,245.15,no
1814-DKOLC,female,0,no,no,5,0-12,yes,yes,no,No,No,No,No,No,No,month-to-month,no,mailed check,25.45,20,134.75,no
4201-JMNGR,female,1,no,no,1,0-12,yes,no,dsl,yes,no,yes,no,no,no,month-to-month,yes,electronic check,55.8,50,55.8,yes
9351-HXDMR,male,0,yes,no,72,49+,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,two year,yes,credit card (automatic),110.9,110,8240.85,no
3537-HPKQT,female,0,yes,no,55,49+,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,credit card (automatic),77.75,70,4266.4,no
2129-ALKBS,female,0,yes,yes,40,25-48,yes,yes,no,No,No,No,No,No,No,month-to-month,yes,electronic check,26.2,20,1077.5,no
5821-MMEIL,female,0,yes,no,57,49+,yes,no,no,No,No,No,No,No,No,two year,no,bank transfer (automatic),19.9,10,1115.6,no
5960-WPXQM,male,0,no,no,1,0-12,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,79.05,70,79.05,yes
0684-AOSIH,male,0,yes,no,1,0-12,yes,no,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,electronic check,95,90,95,yes
8260-NGFNY,female,0,no,no,1,0-12,no,No,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,25.2,20,25.2,yes
1309-XGFSN,male,1,yes,yes,52,49+,yes,yes,dsl,no,yes,yes,no,yes,yes,one year,yes,electronic check,80.85,80,4079.55,no
1866-RZZQS,male,1,no,no,41,25-48,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,98.4,90,4187.75,yes
6968-URWQU,male,0,yes,no,43,25-48,yes,no,dsl,no,no,no,no,yes,no,one year,yes,mailed check,56.35,50,2391.15,no
4742-TXUEX,female,0,yes,yes,47,25-48,yes,no,no,No,No,No,No,No,No,two year,no,bank transfer (automatic),19.3,10,890.5,no
9631-XEYKE,male,0,no,no,3,0-12,yes,yes,dsl,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),50.4,50,137.25,no
8631-NBHFZ,male,1,yes,yes,66,49+,yes,yes,dsl,yes,yes,yes,yes,yes,no,two year,no,credit card (automatic),79.4,70,5154.6,yes
1335-MXCSE,male,0,yes,yes,55,49+,yes,no,dsl,no,no,yes,yes,no,no,two year,yes,credit card (automatic),55.25,50,3119.9,no
8873-TMKGR,male,0,no,no,29,25-48,yes,no,no,No,No,No,No,No,No,one year,no,mailed check,19.1,10,529.5,no
8800-JOOCF,female,0,no,yes,12,0-12,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,84.05,80,966.55,no
1469-LBJQJ,female,0,yes,no,66,49+,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,105.2,100,6936.85,no
4958-XCBDQ,male,1,no,no,35,25-48,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,101.4,100,3496.3,yes
8337-UPOAQ,male,1,yes,no,10,0-12,yes,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,yes,electronic check,89.8,80,914.3,yes
0064-YIJGF,male,0,yes,yes,27,25-48,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),75.75,70,1929,no
2386-OWURY,female,0,no,no,58,49+,yes,no,fiber optic,no,no,no,yes,yes,yes,month-to-month,yes,electronic check,95.3,90,5817.7,no
1725-IQNIY,male,0,yes,no,54,49+,yes,no,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),109.75,100,6110.2,yes
0310-VQXAM,male,0,no,no,9,0-12,yes,no,no,No,No,No,No,No,No,month-to-month,no,mailed check,19.85,10,178.8,no
6598-RFFVI,male,0,no,no,2,0-12,yes,no,no,No,No,No,No,No,No,one year,no,credit card (automatic),19.3,10,28.3,yes
3453-RTHJQ,male,0,no,no,6,0-12,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.1,60,435,no
6712-OAWRH,female,1,no,no,26,25-48,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,91.25,90,2351.8,yes
6278-FEPBZ,female,0,no,no,9,0-12,yes,no,no,No,No,No,No,No,No,month-to-month,no,mailed check,20.25,20,186.15,no
4280-DLSHD,male,0,yes,no,8,0-12,yes,no,dsl,no,yes,yes,no,no,no,month-to-month,yes,mailed check,54.75,50,445.85,no
1508-DFXCU,male,0,no,no,12,0-12,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,81.45,80,912,no
8614-VGMMV,female,0,no,no,15,13-24,yes,yes,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,49.1,40,679.55,yes
7868-BGSZA,male,0,yes,no,43,25-48,yes,yes,dsl,yes,no,yes,no,yes,yes,one year,yes,electronic check,80.2,80,3581.6,no
2800-QQUSO,male,0,no,no,42,25-48,yes,yes,fiber optic,no,no,no,yes,yes,yes,month-to-month,yes,electronic check,100.3,100,4222.95,no
2930-UOTMB,female,0,no,no,31,25-48,yes,yes,dsl,yes,no,yes,yes,no,no,month-to-month,no,credit card (automatic),65.25,60,1994.3,yes
7973-DZRKH,female,0,no,yes,66,49+,yes,yes,fiber optic,yes,no,yes,yes,no,no,two year,yes,credit card (automatic),90.95,90,5930.05,no
5914-DVBWJ,female,1,no,no,18,13-24,yes,yes,fiber optic,no,yes,no,yes,no,no,month-to-month,yes,electronic check,85.45,80,1505.85,yes
7698-YFGEZ,male,0,no,no,1,0-12,yes,no,no,No,No,No,No,No,No,month-to-month,no,mailed check,20,20,20,no
2533-QVMSK,male,0,yes,no,61,49+,yes,yes,fiber optic,no,yes,no,yes,yes,no,two year,yes,electronic check,94.1,90,5638.3,yes
9773-PEQBZ,male,0,no,no,10,0-12,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,no,electronic check,79.85,70,797.25,no
8644-XLFBW,male,1,no,no,1,0-12,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,71.65,70,71.65,yes
0650-BWOZN,female,1,no,no,18,13-24,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,73.55,70,1359.45,no
8625-AZYZY,male,0,yes,no,24,13-24,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,104.65,100,2542.45,yes
